Entidad,Municipio,SO_2,CO,NOx,COV,PM_010,PM_2_5,NH_3
Jalisco,Tonila,4.186,651.3969999999999,709.668,4838.462,97.464,69.222,62.304
Jalisco,Totatiche,15.649999999999999,2113.08,402.23699999999997,3114.776,268.06800000000004,213.468,109.73400000000001
Jalisco,Tototlán,169.893,3069.8329999999996,1521.132,5814.672,507.839,343.61699999999996,4391.689
Jalisco,Tuxcacuesco,0.9420000000000001,270.247,390.966,9372.79,69.86800000000001,28.563000000000002,45.199000000000005
Jalisco,Tuxcueca,3.005,554.1139999999999,675.4979999999999,6119.467,72.24,47.04,168.48700000000002
Jalisco,Tuxpan,275.421,2651.5,1346.2069999999999,4799.799,322.381,221.18900000000002,241.92800000000003
Jalisco,Unión de San Antonio,410.076,1414.655,860.28,4268.78,341.094,180.536,369.15299999999996
Jalisco,Unión de Tula,3.33,1138.418,862.7919999999999,6314.134,173.01,93.506,179.892
Jalisco,Valle de Guadalupe,8.389999999999999,1527.755,723.279,4422.196,229.27399999999997,177.55599999999998,3009.1040000000003
Jalisco,Valle de Juárez,0.6419999999999999,398.668,295.06699999999995,3441.643,28.071,11.501999999999999,53.387
Jalisco,Villa Corona,26.331,1374.712,882.848,5382.92,233.072,152.654,386.072
Jalisco,Villa Guerrero,5.978,1040.25,300.082,4224.153,179.553,121.113,86.17899999999999
Jalisco,Villa Hidalgo,8.566,2288.39,603.619,1616.846,320.90199999999993,254.321,249.726
Jalisco,Villa Purificación,30.398,3553.6809999999996,430.199,5839.959,408.17900000000003,313.38899999999995,178.79600000000002
Jalisco,Yahualica de González Gallo,7.562,2363.548,1008.157,4995.896,348.82800000000003,258.021,317.17100000000005
Jalisco,Zacoalco de Torres,5.3100000000000005,1572.741,407.683,5940.481,304.241,177.949,281.24399999999997
Jalisco,Zapopan,283.945,70719.505,15747.416000000001,37356.254,3353.584,2399.168,3351.151
Jalisco,Zapotiltic,1250.308,2607.133,2400.027,5975.2480000000005,253.692,173.216,193.434
Jalisco,Zapotitlán de Vadillo,2.1,579.667,458.489,5166.975,119.509,68.538,104.15899999999999
Jalisco,Zapotlanejo,9.382,5545.277,1787.7079999999999,6917.8369999999995,260.204,134.348,1010.859
Jalisco,Zapotlán del Rey,8.865999999999998,2071.5389999999998,958.5550000000001,6435.46,398.624,249.503,2017.75
Jalisco,Zapotlán el Grande,7.390999999999999,6559.691,2103.284,6444.371999999999,182.669,126.10399999999998,411.733
Michoacán,Acuitzio,9.67,1817.1660000000002,1063.348,3025.2619999999997,122.583,98.81399999999998,57.691
Michoacán,Aguililla,11.940999999999999,1884.798,497.472,6893.055,179.15300000000002,121.632,168.27
Michoacán,Angamacutiro,13.434,2282.76,850.339,3742.749,319.283,215.145,193.411
Michoacán,Angangueo,9.675,1911.085,871.0930000000001,2049.609,67.04,56.675,36.341
Michoacán,Apatzingán,1452.992,11335.080999999998,2668.7309999999998,12549.857,584.052,399.371,792.8039999999999
Michoacán,Aporo,6.7669999999999995,1227.587,954.763,2783.607,51.447,40.352000000000004,29.455
Michoacán,Aquila,12.169,2107.633,374.285,16129.608,353.488,215.306,198.957
Michoacán,Ario,21.645,3935.472,1392.8380000000002,4336.997,240.46300000000002,163.624,160.367
Michoacán,Arteaga,14.055,2229.836,555.4060000000001,6114.75,258.55,154.228,124.039
Michoacán,Briseñas,8.347999999999999,1697.179,1458.278,4977.727,192.835,128.761,90.30599999999998
Michoacán,Buenavista,22.093,3897.6760000000004,2235.489,21524.333000000002,317.424,198.799,966.939
Michoacán,Carácuaro,4.757,891.025,367.448,13529.523000000001,99.239,62.443,68.159
Michoacán,Charapan,5.425000000000001,1076.6789999999999,576.548,1733.251,136.513,104.52900000000001,105.58
Michoacán,Charo,20.116,1702.9169999999997,561.279,2004.1640000000002,142.357,99.31400000000001,322.653
Michoacán,Chavinda,6.205,1176.093,746.1959999999999,4267.016,75.596,53.272999999999996,45.031
Michoacán,Cherán,10.771,1978.931,653.234,1816.923,148.95,124.71199999999999,131.271
Michoacán,Chilchota,12.572000000000001,2554.706,643.4639999999999,2336.141,214.90599999999998,183.559,167.713
Michoacán,Chinicuila,3.1599999999999997,538.491,146.116,5897.739,73.97,43.001999999999995,53.419
Michoacán,Chucándiro,2.5909999999999997,519.461,308.206,2754.576,42.934,29.349,39.723
Michoacán,Churintzio,5.707,1060.748,541.0,2802.685,145.183,88.336,63.788
Michoacán,Churumuco,6.598,1039.197,344.323,6539.531,177.661,115.455,104.404
Michoacán,Coahuayana,9.801,1742.965,808.075,7645.483,138.065,91.61099999999998,52.338
Michoacán,Coalcomán de Vázquez Pallares,11.926,2199.458,354.996,2319.244,144.293,102.86399999999999,95.652
Michoacán,Coeneo,15.002000000000002,2767.018,848.6129999999999,2207.349,240.617,159.915,130.036
Michoacán,Cojumatlán de Régules,5.699,1118.699,431.445,4430.883,91.696,70.48,51.043
Michoacán,Contepec,22.835,4382.1359999999995,1326.852,3449.0829999999996,431.282,320.475,317.228
Michoacán,Copándaro,3.4570000000000003,658.593,266.311,2085.97,47.808,34.184,42.666000000000004
Michoacán,Cotija,20.68,3307.1189999999997,681.55,3763.9619999999995,162.906,113.161,85.31099999999998
Michoacán,Cuitzeo,10.427,1928.666,501.666,1800.464,149.156,105.73299999999998,119.833
Michoacán,Ecuandureo,7.167999999999999,1265.038,633.226,3333.759,101.732,64.514,57.858000000000004
Michoacán,Epitacio Huerta,14.637,2913.2000000000003,1645.6750000000002,6688.686,262.404,186.053,163.50900000000001
Michoacán,Erongarícuaro,9.724,1595.4650000000001,591.7560000000001,1916.295,186.882,155.206,97.678
Michoacán,Gabriel Zamora,17.54,2590.351,785.798,4852.519,205.54299999999998,136.254,115.241
Michoacán,Hidalgo,68.512,12923.954,2316.971,4452.626,983.821,830.24,366.27
Michoacán,Huandacareo,6.0920000000000005,1111.932,606.5269999999999,6540.251,51.666,37.367999999999995,46.294
Michoacán,Huaniqueo,5.721,1087.741,617.166,4980.749,141.752,86.132,64.36
Michoacán,Huetamo,37.528999999999996,6582.817,1155.907,7575.002,680.588,458.225,202.65800000000002
Michoacán,Huiramba,3.512,653.4209999999999,519.6899999999999,1553.731,46.537,34.069,39.437000000000005
Michoacán,Indaparapeo,12.309999999999999,1855.837,604.2280000000001,2729.8039999999996,241.70299999999997,188.405,99.634
Michoacán,Irimbo,9.614,2003.6079999999997,997.194,3191.89,462.187,406.00399999999996,62.573
Michoacán,Ixtlán,6.088,1111.099,844.401,4611.33,113.104,69.024,64.408
Michoacán,Jacona,24.758,5101.634,1148.337,4469.695,112.19899999999998,88.559,109.979
Michoacán,Jiménez,9.386999999999999,1666.778,816.8310000000001,2686.796,242.344,156.648,139.609
Michoacán,Jiquilpan,35.241,4100.35,1052.6119999999999,4626.483,218.859,160.786,126.548
Michoacán,José Sixto Verduzco,25.951,4448.1939999999995,1408.36,5450.582,667.701,411.377,293.03799999999995
Michoacán,Jungapeo,30.221,2575.8089999999997,668.514,4287.618,148.398,101.257,99.34899999999999
Michoacán,Juárez,13.974,2741.218,895.4490000000001,3938.5,74.316,57.671,47.714999999999996
Michoacán,La Huacana,24.23,3540.589,854.296,12706.687,497.856,292.83299999999997,279.016
Michoacán,La Piedad,90.279,10047.999999999998,2258.114,5784.859,438.227,308.282,318.957
Michoacán,Lagunillas,2.916,454.97,588.488,2036.26,41.201,28.835,554.058
Michoacán,Los Reyes,66.60300000000001,7743.887,2277.036,3496.904,504.535,288.573,215.725
Michoacán,Lázaro Cárdenas,9497.873000000001,17580.819,11373.762999999999,8775.377,3661.1679999999997,2270.9539999999997,372.783
Michoacán,Madero,9.064,1717.501,325.828,1336.451,146.37,111.11399999999999,114.525
Michoacán,Maravatío,48.91499999999999,7752.066000000001,2044.6109999999999,3619.54,697.305,518.579,490.561
Michoacán,Marcos Castellanos,7.359,1435.5359999999998,686.027,3389.581,74.73,50.521,50.308
Michoacán,Morelia,908.4580000000001,100744.944,18658.897999999997,21478.09,1918.517,1534.709,2415.818
Michoacán,Morelos,5.429,1055.514,477.037,1722.493,86.05599999999998,64.184,103.593
Michoacán,Múgica,23.363,3971.035,1454.2490000000003,6565.333,235.149,168.15,487.115
Michoacán,Nahuatzen,11.07,1976.476,633.1780000000001,1754.3470000000002,204.674,165.125,204.04500000000002
Michoacán,Nocupétaro,5.048,884.9590000000001,295.95,6033.891,81.296,57.882000000000005,43.576
Michoacán,Nuevo Parangaricutiro,12.156,2395.252,792.212,1994.6240000000003,116.343,89.536,43.333
Michoacán,Nuevo Urecho,9.247,893.573,566.982,3375.592,120.22200000000001,89.59700000000001,56.123
Michoacán,Numarán,9.202,1648.5,911.254,3576.618,203.14499999999998,134.6,104.692
Michoacán,Ocampo,19.990000000000002,3909.2,967.06,1740.048,171.521,146.30499999999998,126.91600000000001
Michoacán,Pajacuarán,14.211,2728.044,1004.9449999999999,4052.033,343.44100000000003,241.111,389.418
Michoacán,Panindícuaro,8.764,1632.042,815.3309999999999,6334.064,177.918,118.09900000000002,139.41099999999997
Michoacán,Paracho,14.179,2741.997,1149.088,3569.794,214.62800000000001,172.71200000000002,193.216
Michoacán,Parácuaro,14.716999999999999,2459.515,1264.991,11170.637999999999,270.345,183.73000000000002,502.66
Michoacán,Penjamillo,18.546,3215.144,878.308,3772.277,518.251,343.40500000000003,229.809
Michoacán,Peribán,17.642,2918.814,1102.354,3685.188,144.779,95.75399999999999,55.341
Michoacán,Puruándiro,38.458,7318.728,1391.925,5363.182,580.2479999999999,387.129,338.514
Michoacán,Purépero,9.462000000000002,1946.5359999999998,662.6700000000001,2412.255,48.660999999999994,35.322,70.0
Michoacán,Pátzcuaro,44.94199999999999,7225.598,1913.884,4292.466,328.696,274.084,251.68599999999998
Michoacán,Queréndaro,15.914,3062.1380000000004,762.937,2953.766,135.477,103.26299999999998,86.229
Michoacán,Quiroga,20.416999999999998,3312.4809999999998,710.783,2299.4429999999998,244.47899999999998,207.014,110.07600000000001
Michoacán,Sahuayo,44.107,8878.444,1671.4589999999998,5584.8640000000005,254.542,207.869,141.604
Michoacán,Salvador Escalante,20.003999999999998,3820.214,1270.569,4048.39,323.694,239.98999999999998,248.022
Michoacán,San Lucas,13.572,2303.496,808.8389999999999,7227.943,170.577,119.328,90.912
Michoacán,Santa Ana Maya,5.862,1179.7419999999997,733.228,3891.881,130.746,95.98700000000001,63.119
Michoacán,Senguio,10.254,1996.532,641.142,1506.803,196.23499999999999,153.20600000000002,137.41899999999998
Michoacán,Susupuato,6.6080000000000005,1338.248,530.252,3090.4660000000003,86.02799999999998,63.947,52.775
Michoacán,Tacámbaro,40.592,6077.945000000001,1484.1570000000002,3997.009,1235.5309999999997,770.634,242.82899999999998
Michoacán,Tancítaro,16.977999999999998,3126.804,1127.024,3234.004,220.909,146.864,104.62700000000001
Michoacán,Tangamandapio,11.755,2313.026,745.4590000000001,3529.069,158.38500000000002,122.25099999999999,86.75
Michoacán,Tangancícuaro,16.983,3309.693,950.455,4085.154,205.10200000000003,126.445,140.213
Michoacán,Tanhuato,14.497,2595.1659999999997,905.429,4567.001,362.29200000000003,242.004,193.67700000000002
Michoacán,Taretan,31.576,1738.9050000000002,760.4280000000001,2450.739,642.056,387.157,2184.6449999999995
Michoacán,Tarímbaro,21.784,3850.295,1118.12,5536.822999999999,221.44500000000002,160.588,251.953
Michoacán,Tepalcatepec,25.577,3522.41,1077.444,6447.509999999999,566.404,334.099,399.194
Michoacán,Tingambato,5.836,1085.478,721.122,3525.813,105.254,82.71000000000001,86.99999999999999
Michoacán,Tingüindín,10.635,1615.499,932.3689999999999,2631.067,90.25500000000001,62.631,44.717000000000006
Michoacán,Tiquicheo de Nicolás Romero,6.3069999999999995,1186.8709999999999,262.98,4302.324,192.255,122.36,124.292
Michoacán,Tlalpujahua,31.622,6170.833999999999,1380.706,2281.854,220.174,187.14100000000002,145.802
Michoacán,Tlazazalca,5.191,1049.5629999999999,452.631,2821.5570000000002,40.99,28.287999999999997,22.315
Michoacán,Tocumbo,16.303,2287.919,666.996,3125.014,1573.3980000000001,924.324,60.714
Michoacán,Tumbiscatío,10.725999999999997,1498.6789999999999,154.349,2355.446,178.886,122.624,88.531
Michoacán,Turicato,25.942999999999998,3605.057,587.732,6760.5960000000005,387.713,298.784,181.719
Michoacán,Tuxpan,13.278999999999998,2405.554,734.043,2643.874,178.147,137.18,118.79299999999999
Michoacán,Tuzantla,11.447999999999997,2166.397,461.40500000000003,3410.147,165.34199999999998,112.06099999999999,91.935
Michoacán,Tzintzuntzan,7.36,1174.488,465.571,1721.773,98.83899999999998,82.047,78.43599999999998
Michoacán,Tzitzio,5.893,959.027,151.668,1427.685,118.77300000000001,81.56099999999998,89.92299999999997
Michoacán,Uruapan,363.71999999999997,29259.572,5540.504,8598.496,930.66,775.999,916.9200000000001
Michoacán,Venustiano Carranza,18.46,3517.197,1289.689,4313.228,421.406,296.031,219.239
Michoacán,Villamar,12.516,2298.543,819.3910000000001,4132.344,292.063,200.079,143.536
Michoacán,Vista Hermosa,18.752,3427.4069999999997,1185.426,3571.431,579.673,331.767,243.456
Michoacán,Yurécuaro,22.172,4182.362,1210.949,4730.859,320.99899999999997,221.47500000000002,195.744
Michoacán,Zacapu,43.193,8323.931999999999,1534.217,6106.159,887.904,741.686,312.585
Michoacán,Zamora,141.33100000000002,19266.928000000004,3436.798,7781.799,422.185,317.477,353.443
Michoacán,Zinapécuaro,57.515,10417.793000000001,2001.077,2942.6459999999997,474.069,347.00399999999996,179.137
Michoacán,Zináparo,4.421,810.0409999999999,594.467,2537.2400000000002,127.033,86.07399999999998,54.007999999999996
Michoacán,Ziracuaretiro,8.801,1566.6090000000002,788.5070000000001,2224.549,83.233,58.268,784.8339999999998
Michoacán,Zitácuaro,119.57300000000001,21043.378,4351.951,5809.217000000001,791.6569999999999,658.394,400.338
Michoacán,Álvaro Obregón,20.553,3980.526,1197.0430000000001,3161.893,192.16899999999998,130.281,116.863
Morelos,Amacuzac,6.371,1259.163,945.3039999999999,5411.743,121.82600000000001,94.643,277.21599999999995
Morelos,Atlatlahucan,10.056000000000001,1646.431,1191.6540000000002,4032.309,101.74399999999999,77.494,82.92899999999999
Morelos,Axochiapan,21.765,3358.6620000000003,1299.58,4681.522,480.909,383.73,204.746
Morelos,Ayala,110.783,5954.865,1694.644,7913.585,765.4060000000001,630.8430000000001,627.89
Morelos,Coatlán del Río,3.9949999999999997,947.5440000000001,671.7900000000001,5837.008,79.658,63.847,66.796
Morelos,Cuautla,116.486,13318.99,2939.12,8013.207,3163.8819999999996,1911.4560000000001,316.6
Morelos,Cuernavaca,227.413,37732.919,7232.745999999999,10393.994999999999,495.494,442.37999999999994,636.4820000000001
Morelos,Emiliano Zapata,63.711,6271.317,6450.474999999999,5419.63,202.861,158.89399999999998,175.103
Morelos,Huitzilac,22.396,3833.586,554.226,1524.163,387.235,354.98699999999997,144.926
Morelos,Jantetelco,7.736000000000001,1339.786,974.4449999999999,4702.661,185.95299999999997,130.86599999999999,143.85299999999998
Morelos,Jiutepec,88.075,14568.073,3213.671,7540.942999999999,400.297,330.814,364.746
Morelos,Jojutla,30.404000000000003,3879.611,1249.885,4960.402,265.26,210.716,427.43899999999996
Morelos,Jonacatepec,7.646,1488.125,943.6349999999998,5336.459999999999,194.854,148.373,153.715
Morelos,Mazatepec,4.707,750.893,1004.465,5553.776,62.458,48.782000000000004,79.393
Morelos,Miacatlán,10.607000000000001,1900.693,526.2080000000001,4051.015,205.416,162.686,654.14
Morelos,Ocuituco,6.53,1441.531,1071.8490000000002,3643.801,159.21699999999998,123.91799999999999,99.802
Morelos,Puente de Ixtla,33.49,3805.8869999999997,946.7280000000001,4822.561,330.127,271.882,812.8209999999999
Morelos,Temixco,41.172,6195.232,1707.9779999999998,5577.885,228.377,193.486,193.14700000000002
Morelos,Temoac,5.378,1033.269,1198.6699999999998,4464.697,115.33,90.0,64.163
Morelos,Tepalcingo,14.505,2449.131,729.34,7901.366,374.682,286.351,499.015
Morelos,Tepoztlán,15.046000000000001,2937.508,741.86,6184.69,172.64499999999998,146.52100000000002,133.562
Morelos,Tetecala,2.327,467.69300000000004,494.747,5872.519,40.84,30.875,458.12
Morelos,Tetela del Volcán,5.885,1383.731,525.47,1777.4989999999998,117.81299999999999,101.359,70.74900000000001
Morelos,Tlalnepantla,8.701,1453.439,557.335,2095.25,161.236,124.493,61.629
Morelos,Tlaltizapán de Zapata,27.957,3123.188,882.909,6905.114,282.953,230.972,540.351
Morelos,Tlaquiltenango,17.4,2206.464,531.135,6124.991,243.678,183.01,206.265
Morelos,Tlayacapan,4.973,931.99,749.1510000000001,4640.129,64.051,49.65,65.2
Morelos,Totolapan,4.518,899.281,1089.675,3585.456,99.466,77.79999999999998,73.282
Morelos,Xochitepec,19.66,3268.4019999999996,1051.15,4387.197,152.072,131.689,619.238
Morelos,Yautepec,39.064,6059.590999999999,1413.897,5456.061,299.86600000000004,248.5,377.95099999999996
Morelos,Yecapixtla,15.953000000000001,2946.5890000000004,1473.565,5031.798,337.20500000000004,233.82200000000003,1120.18
Morelos,Zacatepec,11.957999999999997,1934.1060000000002,870.067,4610.16,61.894,52.835,158.725
Morelos,Zacualpan de Amilpas,3.803,840.434,877.62,3288.672,91.55199999999998,68.028,39.106
Nayarit,Acaponeta,17.201999999999998,3554.335,850.968,6684.331,411.319,304.753,193.733
Nayarit,Ahuacatlán,22.618000000000002,3053.484,640.573,7814.466,304.678,266.312,486.869
Nayarit,Amatlán de Cañas,9.73,1811.871,549.6010000000001,5786.831999999999,198.107,179.34199999999998,97.682
Nayarit,Bahía de Banderas,46.745,9130.529,1931.52,9417.436,308.871,267.73,279.951
Nayarit,Compostela,41.802,7483.456,1490.629,9231.701000000001,589.844,462.897,549.1859999999999
Nayarit,Del Nayar,36.487,4915.413,271.426,5189.414000000001,570.644,473.069,399.026
Nayarit,Huajicori,19.31,2425.599,162.731,5441.387,264.856,228.258,139.041
Nayarit,Ixtlán del Río,14.674000000000001,2840.743,788.748,5214.633000000001,137.109,124.077,129.126
Nayarit,Jala,12.123000000000001,1989.3590000000002,304.85900000000004,3636.3460000000005,194.212,167.035,106.58
Nayarit,La Yesca,63.888,8344.092999999997,416.47799999999995,2883.821,1004.406,886.369,234.89499999999998
Nayarit,Rosamorada,22.832,3955.216,909.856,6396.3730000000005,624.3660000000001,451.171,261.791
Nayarit,Ruíz,8.629,2054.924,506.759,6818.08,133.046,107.095,224.00799999999998
Nayarit,San Blas,17.021,3371.69,700.455,3512.506,290.31899999999996,198.744,402.26099999999997
Nayarit,San Pedro Lagunillas,15.004,1733.166,838.252,6198.294000000001,232.221,194.006,99.008
Nayarit,Santa María del Oro,50.349,4364.486,972.2560000000001,4968.365,603.5179999999999,510.45500000000004,1210.43
Nayarit,Santiago Ixcuintla,64.617,9011.344000000001,1745.902,6304.339,1064.433,769.394,586.864
Nayarit,Tecuala,36.827,5182.164000000001,1369.399,3891.478,860.654,570.5780000000001,272.678
Nayarit,Tepic,382.317,44717.195,7853.610000000001,16091.84,3057.8630000000003,2220.64,2842.2160000000003
Nayarit,Tuxpan,11.392,2434.347,962.42,5027.5419999999995,259.502,175.69899999999998,129.982
Nayarit,Xalisco,50.174,5852.468,1301.867,4502.467000000001,391.979,323.264,775.586
Nuevo León,Abasolo,0.438,94.23,214.099,740.529,3.908,2.905,4.405
Nuevo León,Agualeguas,0.8309999999999998,158.436,147.048,221.551,109.08999999999999,20.714000000000002,175.51999999999998
Nuevo León,Allende,1.7459999999999998,2090.906,1596.2569999999998,3810.08,54.917,35.014,316.108
Nuevo León,Anáhuac,2.8489999999999998,486.763,422.04200000000003,693.394,179.12,41.989999999999995,173.477
Nuevo León,Apodaca,26.163,19335.629,8926.337,14060.969000000001,764.0260000000001,572.732,858.9789999999999
Nuevo León,Aramberri,38.12,1947.9759999999999,1035.502,992.19,921.6880000000001,301.572,319.113
